transaction_id,transaction_date,category,merchant,amount,txn_type,year_month,day_of_week,month_name
924,2025-05-16,Shopping,Local Store,-679.08,debit,2025-05,Friday,May 2025
925,2025-05-16,Dining,Cafe Coffee Day,-369.67,debit,2025-05,Friday,May 2025
926,2025-05-16,Utilities,Water Dept,-441.01,debit,2025-05,Friday,May 2025
927,2025-05-16,Dining,Domino's,-348.01,debit,2025-05,Friday,May 2025
928,2025-05-16,Groceries,DMart,-234.9,debit,2025-05,Friday,May 2025
929,2025-05-17,Dining,Cafe Coffee Day,-201.2,debit,2025-05,Saturday,May 2025
930,2025-05-17,Shopping,Amazon,-1431.42,debit,2025-05,Saturday,May 2025
931,2025-05-17,Groceries,BigBasket,-568.13,debit,2025-05,Saturday,May 2025
932,2025-05-18,Utilities,Water Dept,-276.32,debit,2025-05,Sunday,May 2025
933,2025-05-18,Groceries,DMart,-537.09,debit,2025-05,Sunday,May 2025
934,2025-05-19,Dining,Swiggy,-263.13,debit,2025-05,Monday,May 2025
935,2025-05-19,Groceries,DMart,-551.08,debit,2025-05,Monday,May 2025
936,2025-05-19,Dining,McDonalds,-391.46,debit,2025-05,Monday,May 2025
937,2025-05-20,Entertainment,Spotify,-264.46,debit,2025-05,Tuesday,May 2025
938,2025-05-20,Dining,Domino's,-252.08,debit,2025-05,Tuesday,May 2025
939,2025-05-20,Dining,Cafe Coffee Day,-210.72,debit,2025-05,Tuesday,May 2025
940,2025-05-20,Shopping,Amazon,-449.07,debit,2025-05,Tuesday,May 2025
941,2025-05-20,Shopping,Flipkart,-1342.67,debit,2025-05,Tuesday,May 2025
942,2025-05-21,Groceries,Local Kirana,-428.0,debit,2025-05,Wednesday,May 2025
943,2025-05-21,Utilities,Water Dept,-374.31,debit,2025-05,Wednesday,May 2025
944,2025-05-22,Entertainment,Netflix,-388.77,debit,2025-05,Thursday,May 2025
945,2025-05-23,Entertainment,Netflix,-333.19,debit,2025-05,Friday,May 2025
946,2025-05-24,Shopping,Amazon,-462.12,debit,2025-05,Saturday,May 2025
947,2025-05-24,Groceries,BigBasket,-160.89,debit,2025-05,Saturday,May 2025
948,2025-05-24,Education,College Fee,-1652.08,debit,2025-05,Saturday,May 2025
949,2025-05-24,Groceries,Local Kirana,-664.41,debit,2025-05,Saturday,May 2025
950,2025-05-24,Entertainment,Netflix,-351.7,debit,2025-05,Saturday,May 2025
951,2025-05-25,Groceries,BigBasket,-391.53,debit,2025-05,Sunday,May 2025
952,2025-05-26,Dining,Swiggy,-384.19,debit,2025-05,Monday,May 2025
953,2025-05-26,Groceries,BigBasket,-271.27,debit,2025-05,Monday,May 2025
954,2025-05-27,Dining,Cafe Coffee Day,-206.89,debit,2025-05,Tuesday,May 2025
955,2025-05-27,Shopping,Unknown,-1214.49,debit,2025-05,Tuesday,May 2025
956,2025-05-27,Healthcare,Local Clinic,-502.25,debit,2025-05,Tuesday,May 2025
957,2025-05-28,Groceries,Reliance Fresh,-502.35,debit,2025-05,Wednesday,May 2025
958,2025-05-28,Shopping,Flipkart,-1206.04,debit,2025-05,Wednesday,May 2025
959,2025-05-28,Groceries,BigBasket,-655.66,debit,2025-05,Wednesday,May 2025
960,2025-05-29,Entertainment,Unknown,-220.33,debit,2025-05,Thursday,May 2025
961,2025-05-29,Utilities,Jio Recharge,-393.58,debit,2025-05,Thursday,May 2025
962,2025-05-30,Shopping,Amazon,-337.36,debit,2025-05,Friday,May 2025
963,2025-05-31,Utilities,Jio Recharge,-295.96,debit,2025-05,Saturday,May 2025
964,2025-05-31,Entertainment,Netflix,-217.41,debit,2025-05,Saturday,May 2025
965,2025-06-01,Shopping,Unknown,-1366.34,debit,2025-06,Sunday,Jun 2025
966,2025-06-01,Dining,Swiggy,-353.44,debit,2025-06,Sunday,Jun 2025
967,2025-06-01,Salary,Employer Inc,64548.65,credit,2025-06,Sunday,Jun 2025
968,2025-06-01,Shopping,Amazon,-1449.97,debit,2025-06,Sunday,Jun 2025
969,2025-06-03,Transport,Uber,-202.43,debit,2025-06,Tuesday,Jun 2025
970,2025-06-03,Utilities,Jio Recharge,-721.57,debit,2025-06,Tuesday,Jun 2025
971,2025-06-04,Shopping,Amazon,-1347.33,debit,2025-06,Wednesday,Jun 2025
972,2025-06-04,Transport,Metro Card,-54.0,debit,2025-06,Wednesday,Jun 2025
973,2025-06-05,Groceries,BigBasket,-445.35,debit,2025-06,Thursday,Jun 2025
974,2025-06-05,Rent,Landlord Transfer,-8732.72,debit,2025-06,Thursday,Jun 2025
975,2025-06-05,Dining,Zomato,-148.25,debit,2025-06,Thursday,Jun 2025
976,2025-06-05,Dining,Zomato,-256.39,debit,2025-06,Thursday,Jun 2025
977,2025-06-06,Dining,Cafe Coffee Day,-170.51,debit,2025-06,Friday,Jun 2025
978,2025-06-06,Shopping,Amazon,-556.27,debit,2025-06,Friday,Jun 2025
979,2025-06-06,Shopping,Local Store,-1319.72,debit,2025-06,Friday,Jun 2025
980,2025-06-07,Shopping,Amazon,-1289.83,debit,2025-06,Saturday,Jun 2025
981,2025-06-07,Groceries,Local Kirana,-480.36,debit,2025-06,Saturday,Jun 2025
982,2025-06-08,Utilities,Jio Recharge,-284.55,debit,2025-06,Sunday,Jun 2025
983,2025-06-09,Shopping,Local Store,-339.07,debit,2025-06,Monday,Jun 2025
984,2025-06-10,Utilities,Jio Recharge,-744.89,debit,2025-06,Tuesday,Jun 2025
985,2025-06-11,Groceries,Local Kirana,-282.56,debit,2025-06,Wednesday,Jun 2025
986,2025-06-11,Groceries,BigBasket,-194.48,debit,2025-06,Wednesday,Jun 2025
987,2025-06-14,Groceries,Reliance Fresh,-530.89,debit,2025-06,Saturday,Jun 2025
988,2025-06-15,Utilities,Jio Recharge,-310.68,debit,2025-06,Sunday,Jun 2025
989,2025-06-15,Groceries,Local Kirana,-183.59,debit,2025-06,Sunday,Jun 2025
990,2025-06-15,Groceries,Local Kirana,-183.59,debit,2025-06,Sunday,Jun 2025
991,2025-06-15,Shopping,Amazon,-1106.97,debit,2025-06,Sunday,Jun 2025
992,2025-06-17,Dining,Zomato,-237.47,debit,2025-06,Tuesday,Jun 2025
993,2025-06-17,Entertainment,Netflix,-334.01,debit,2025-06,Tuesday,Jun 2025
994,2025-06-18,Utilities,Jio Recharge,-284.74,debit,2025-06,Wednesday,Jun 2025
995,2025-06-18,Dining,McDonalds,-231.56,debit,2025-06,Wednesday,Jun 2025
996,2025-06-18,Transport,Metro Card,-252.12,debit,2025-06,Wednesday,Jun 2025
997,2025-06-19,Groceries,Reliance Fresh,-519.61,debit,2025-06,Thursday,Jun 2025
998,2025-06-19,Entertainment,Netflix,-482.66,debit,2025-06,Thursday,Jun 2025
999,2025-06-19,Groceries,BigBasket,-200.37,debit,2025-06,Thursday,Jun 2025
1000,2025-06-19,Entertainment,BookMyShow,-332.51,debit,2025-06,Thursday,Jun 2025
1001,2025-06-19,Dining,Zomato,-289.43,debit,2025-06,Thursday,Jun 2025
1002,2025-06-20,Healthcare,Local Clinic,-957.73,debit,2025-06,Friday,Jun 2025
1003,2025-06-20,Groceries,Unknown,-396.11,debit,2025-06,Friday,Jun 2025
1004,2025-06-21,Dining,Domino's,-115.55,debit,2025-06,Saturday,Jun 2025
1005,2025-06-21,Shopping,Amazon,-1399.25,debit,2025-06,Saturday,Jun 2025
1006,2025-06-22,Groceries,BigBasket,-268.83,debit,2025-06,Sunday,Jun 2025
1007,2025-06-22,Transport,Petrol Pump,-251.57,debit,2025-06,Sunday,Jun 2025
1008,2025-06-24,Groceries,DMart,-241.79,debit,2025-06,Tuesday,Jun 2025
1009,2025-06-24,Utilities,Electricity Board,-391.02,debit,2025-06,Tuesday,Jun 2025
1010,2025-06-24,Groceries,Reliance Fresh,-385.15,debit,2025-06,Tuesday,Jun 2025
1011,2025-06-25,Utilities,Electricity Board,-447.95,debit,2025-06,Wednesday,Jun 2025
1012,2025-06-25,Healthcare,Apollo Pharmacy,-1179.88,debit,2025-06,Wednesday,Jun 2025
1013,2025-06-26,Dining,Cafe Coffee Day,-233.01,debit,2025-06,Thursday,Jun 2025
1014,2025-06-26,Transport,Metro Card,-85.96,debit,2025-06,Thursday,Jun 2025
1015,2025-06-26,Utilities,Jio Recharge,-525.58,debit,2025-06,Thursday,Jun 2025
1016,2025-06-27,Education,Udemy,-1104.05,debit,2025-06,Friday,Jun 2025
1017,2025-06-27,Entertainment,Netflix,-344.28,debit,2025-06,Friday,Jun 2025
1018,2025-06-28,Utilities,Unknown,-803.09,debit,2025-06,Saturday,Jun 2025
1019,2025-06-28,Education,Udemy,-1316.79,debit,2025-06,Saturday,Jun 2025
1020,2025-06-28,Dining,Swiggy,-218.63,debit,2025-06,Saturday,Jun 2025
1021,2025-06-29,Transport,Metro Card,-207.54,debit,2025-06,Sunday,Jun 2025
1022,2025-06-29,Dining,McDonalds,-176.3,debit,2025-06,Sunday,Jun 2025
1023,2025-06-29,Shopping,Flipkart,-429.3,debit,2025-06,Sunday,Jun 2025
1024,2025-06-29,Healthcare,Apollo Pharmacy,-1004.63,debit,2025-06,Sunday,Jun 2025
1025,2025-06-29,Groceries,DMart,-293.94,debit,2025-06,Sunday,Jun 2025
1026,2025-06-29,Dining,Zomato,-259.47,debit,2025-06,Sunday,Jun 2025
